Project Name,Project Version,Package Path,Package Type,Component Name,Component Version Name,Component Description,Component Origin Id(s),Component Origin Namespace(s),Component Usage,Component Match Type(s),Download URL,Component Modified,License(s),License Family(ies),Vulnerability Name(s),Vulnerability Description,Vulnerability Source(s),Vulnerability Published Date,Vulnerability Updated Date,Base Score - cvss2,Severity - cvss2,Base Score - cvss3,Severity - cvss3,Remediation Info - Overall Score,ExploitAvailable,WorkaroundAvailable,SolutionAvailable,Remediation Status,Remediation Comment,Remediation CreatedAt,Upgrade Guidance - Short Term,Upgrade Guidance - Long Term
obs_misc,bookkeeper-operator-0.1.9-107-8c4f6b6,,,libxml2,2.9.14,,"libxml2-2/2.9.14-150400.5.10.1/x86_64, GNOME/libxml2:v2.9.14","opensuse, github",UNSPECIFIED,"FILE_DEPENDENCY_DIRECT, BINARY",http://www.xmlsoft.org/,False,MIT License,Notice,CVE-2022-40303 (BDSA-2022-2930) ,"An issue was discovered in libxml2 before 2.10.3. When parsing a multi-gigabyte XML document with the XML_PARSE_HUGE parser option enabled, several integer counters can overflow. This results in an attempt to access an array at a negative 2GB offset, typically leading to a segmentation fault.","NVD, BDSA",2022-11-23T00:15:00.000Z,2023-01-11T17:29:00.000Z,0.0,LOW,7.5,HIGH,7.5,False,False,False,NEW,,2023-01-26T01:06:05.889Z,2.10.3,2.10.3
obs_misc,bookkeeper-operator-0.1.9-107-8c4f6b6,,,libzck1,1.1.16,,libzck1/1.1.16-150400.3.2.1/x86_64,opensuse,UNSPECIFIED,FILE_DEPENDENCY_DIRECT,https://github.com/zchunk/zchunk,False,"MIT License, BSD 2-clause ""Simplified"" License","Notice, Notice",,,,,,,,,,,,,,,,,,
obs_misc,bookkeeper-operator-0.1.9-107-8c4f6b6,/usr/lib64/libzio.so.1.06#/3de8dfd2808e7607d5faf3e44dc27d4591cf39adaa0ded0d8948f2c3614dadf9/layer.tar!/,,libzio,1.06,,libzio1/1.06-2.20/x86_64,opensuse,UNSPECIFIED,"FILE_DEPENDENCY_DIRECT, FILE_EXACT_FILE_MATCH",http://sourceforge.net/projects/libzio,False,GNU General Public License v2.0 or later,Reciprocal - No Linking,,,,,,,,,,,,,,,,,,
obs_misc,bookkeeper-operator-0.1.9-107-8c4f6b6,/image_devops-repo.isus.emc.com_8116_nautilus_bookkeeper-operator_v_0.1.9-107-8c4f6b6/lib64/libattr.so.1.1.0#,,Linux Extended Attributes,,,,,UNSPECIFIED,BINARY,http://savannah.nongnu.org/projects/attr,False,MIT License,Notice,,,,,,,,,,,,,,,,,,
obs_misc,bookkeeper-operator-0.1.9-107-8c4f6b6,/lib64/libattr.so.1.1.0#/3de8dfd2808e7607d5faf3e44dc27d4591cf39adaa0ded0d8948f2c3614dadf9/layer.tar!/,,Linux Extended Attributes,2.4.47,,libattr1/2.4.47-2.19/x86_64,opensuse,UNSPECIFIED,"FILE_DEPENDENCY_DIRECT, FILE_EXACT_FILE_MATCH",http://savannah.nongnu.org/projects/attr,False,"GNU Library General Public License v2 or later, GNU General Public License v2.0 or later","Reciprocal - Limited Linking, Reciprocal - No Linking",,,,,,,,,,,,,,,,,,
obs_misc,bookkeeper-operator-0.1.9-107-8c4f6b6,/image_devops-repo.isus.emc.com_8116_nautilus_bookkeeper-operator_v_0.1.9-107-8c4f6b6/lib64/libpam.so.0.84.2#,,Linux-Pam,,,,,UNSPECIFIED,BINARY,http://www.linux-pam.org,False,"BSD 3-clause ""New"" or ""Revised"" License, GNU General Public License v2.0 or later","Notice, Reciprocal - No Linking",,,,,,,,,,,,,,,,,,
obs_misc,bookkeeper-operator-0.1.9-107-8c4f6b6,,,Linux-Pam,1.3.0,,"pam/1.3.0-150000.6.61.1/x86_64, pam/1.3.0-lp152.11.16.1/ppc64le",opensuse,UNSPECIFIED,"FILE_DEPENDENCY_DIRECT, FILE_EXACT, FILE_SOME_FILES_MODIFIED",http://www.linux-pam.org,False,"BSD 3-clause ""New"" or ""Revised"" License",Notice,CVE-2022-28321 (BDSA-2022-2678) ,"The Linux-PAM package before 1.5.2-6.1 for openSUSE Tumbleweed allows authentication bypass for SSH logins. The pam_access.so module doesn't correctly restrict login if a user tries to connect from an IP address that is not resolvable via DNS. In such conditions, a user with denied access to a machine can still get access. NOTE: the relevance of this issue is largely limited to openSUSE Tumbleweed and openSUSE Factory; it does not affect Linux-PAM upstream.","NVD, BDSA",2022-09-19T22:15:00.000Z,2022-09-22T14:52:00.000Z,0.0,LOW,9.8,CRITICAL,9.8,False,False,False,NEW,,2023-01-26T01:06:05.889Z,1.3.1+git20190923.ea78d67,1.3.1+git20190923.ea78d67
obs_misc,bookkeeper-operator-0.1.9-107-8c4f6b6,,,Linux-Pam,1.3.0,,"pam/1.3.0-150000.6.61.1/x86_64, pam/1.3.0-lp152.11.16.1/ppc64le",opensuse,UNSPECIFIED,"FILE_DEPENDENCY_DIRECT, FILE_EXACT, FILE_SOME_FILES_MODIFIED",http://www.linux-pam.org,False,"BSD 3-clause ""New"" or ""Revised"" License",Notice,CVE-2018-17953 (BDSA-2018-4668) ,A incorrect variable in a SUSE specific patch for pam_access rule matching in PAM 1.3.0 in openSUSE Leap 15.0 and SUSE Linux Enterprise 15 could lead to pam_access rules not being applied (fail open).,"NVD, BDSA",2018-11-27T13:29:00.000Z,2019-10-09T23:37:00.000Z,9.3,HIGH,8.1,HIGH,8.1,False,False,False,NEW,,2023-01-26T01:06:05.889Z,1.3.1+git20190923.ea78d67,1.3.1+git20190923.ea78d67
obs_misc,bookkeeper-operator-0.1.9-107-8c4f6b6,/usr/lib64/liblua5.3.so.5.3.0#/3de8dfd2808e7607d5faf3e44dc27d4591cf39adaa0ded0d8948f2c3614dadf9/layer.tar!/,,lua,5.3.6,,"liblua5_3-5/5.3.6-3.6.1/x86_64, Unknown","opensuse, unknown",UNSPECIFIED,"FILE_DEPENDENCY_DIRECT, FILE_EXACT_FILE_MATCH, BINARY",http://www.lua.org,False,MIT License,Notice,CVE-2022-33099 (BDSA-2022-1825) ,Lua is vulnerable to denial-of-service (DoS) due to improper error handling which can lead to a stack overflow. An attacker could  exploit this vulnerability by supplying a system with a maliciously crafted script.,"NVD, BDSA",2022-07-01T15:58:56.640Z,2022-10-31T13:16:35.087Z,2.1,LOW,6.2,MEDIUM,5.6,True,False,True,NEW,,2023-01-26T01:06:05.889Z,Not available,Not available
obs_misc,bookkeeper-operator-0.1.9-107-8c4f6b6,/usr/lib64/liblua5.3.so.5.3.0#/3de8dfd2808e7607d5faf3e44dc27d4591cf39adaa0ded0d8948f2c3614dadf9/layer.tar!/,,lua,5.3.6,,"liblua5_3-5/5.3.6-3.6.1/x86_64, Unknown","opensuse, unknown",UNSPECIFIED,"FILE_DEPENDENCY_DIRECT, FILE_EXACT_FILE_MATCH, BINARY",http://www.lua.org,False,MIT License,Notice,CVE-2022-28805 (BDSA-2022-0976) ,"Lua is vulnerable to denial-of-service (DoS) and information disclosure issues due to a missing `luaK_exp2anyregup()` call.

An attacker could supply crafted input to a system that compiles untrusted Lua code in order to negatively impact stability or potentially read information from memory.","NVD, BDSA",2022-04-11T13:53:31.503Z,2022-10-28T04:39:46.465Z,6.4,MEDIUM,8.2,HIGH,7.4,True,False,True,NEW,,2023-01-26T01:06:05.889Z,Not available,Not available
obs_misc,bookkeeper-operator-0.1.9-107-8c4f6b6,/usr/lib64/liblua5.3.so.5.3.0#/3de8dfd2808e7607d5faf3e44dc27d4591cf39adaa0ded0d8948f2c3614dadf9/layer.tar!/,,lua,5.3.6,,"liblua5_3-5/5.3.6-3.6.1/x86_64, Unknown","opensuse, unknown",UNSPECIFIED,"FILE_DEPENDENCY_DIRECT, FILE_EXACT_FILE_MATCH, BINARY",http://www.lua.org,False,MIT License,Notice,CVE-2021-44647 (BDSA-2022-0057) ,Lua contains a segmentation fault due to type confusion in the `funcnamefromcode()` function. An attacker could exploit this in order to cause a local denial-of-service (DoS) condition.,"NVD, BDSA",2022-01-11T17:45:02.059Z,2023-01-11T05:04:40.572Z,2.1,LOW,4.0,LOW,3.6,True,False,True,NEW,,2023-01-26T01:06:05.889Z,Not available,Not available
obs_misc,bookkeeper-operator-0.1.9-107-8c4f6b6,/usr/lib64/liblua5.3.so.5.3.0#/3de8dfd2808e7607d5faf3e44dc27d4591cf39adaa0ded0d8948f2c3614dadf9/layer.tar!/,,lua,5.3.6,,"liblua5_3-5/5.3.6-3.6.1/x86_64, Unknown","opensuse, unknown",UNSPECIFIED,"FILE_DEPENDENCY_DIRECT, FILE_EXACT_FILE_MATCH, BINARY",http://www.lua.org,False,MIT License,Notice,CVE-2021-43519 (BDSA-2021-3384) ,Lua contains a stack-based buffer overflow vulnerability. An attacker could exploit this via a crafted script file in order to cause a denial-of-service (DoS) condition.,"NVD, BDSA",2021-11-10T10:12:32.785Z,2022-07-18T13:24:16.220Z,5.0,LOW,7.5,MEDIUM,6.7,True,False,True,NEW,,2023-01-26T01:06:05.889Z,Not available,Not available
obs_misc,bookkeeper-operator-0.1.9-107-8c4f6b6,/usr/lib64/liblua5.3.so.5.3.0#/3de8dfd2808e7607d5faf3e44dc27d4591cf39adaa0ded0d8948f2c3614dadf9/layer.tar!/,,lua,5.3.6,,"liblua5_3-5/5.3.6-3.6.1/x86_64, Unknown","opensuse, unknown",UNSPECIFIED,"FILE_DEPENDENCY_DIRECT, FILE_EXACT_FILE_MATCH, BINARY",http://www.lua.org,False,MIT License,Notice,CVE-2020-24371 (BDSA-2020-2099) ,Lua is vulnerable to information disclosure via memory access violations due to how it handles the interaction between barriers and the sweep phase in the garbage collector.,"NVD, BDSA",2020-08-18T16:01:21.690Z,2020-11-16T11:07:08.769Z,6.4,MEDIUM,6.5,MEDIUM,5.9,True,False,True,NEW,,2023-01-26T01:06:05.889Z,Not available,Not available
obs_misc,bookkeeper-operator-0.1.9-107-8c4f6b6,/usr/lib64/liblua5.3.so.5.3.0#/3de8dfd2808e7607d5faf3e44dc27d4591cf39adaa0ded0d8948f2c3614dadf9/layer.tar!/,,lua,5.3.6,,"liblua5_3-5/5.3.6-3.6.1/x86_64, Unknown","opensuse, unknown",UNSPECIFIED,"FILE_DEPENDENCY_DIRECT, FILE_EXACT_FILE_MATCH, BINARY",http://www.lua.org,False,MIT License,Notice,CVE-2020-24370 (BDSA-2020-2094) ,Lua contains an integer overflow vulnerability. Successfully exploiting this issue may allow attackers to cause a denial-of-service (DoS).,"NVD, BDSA",2020-08-18T13:01:50.362Z,2020-10-26T13:48:40.462Z,5.0,LOW,7.5,MEDIUM,6.7,True,False,True,NEW,,2023-01-26T01:06:05.889Z,Not available,Not available
obs_misc,bookkeeper-operator-0.1.9-107-8c4f6b6,/usr/lib64/liblua5.3.so.5.3.0#/3de8dfd2808e7607d5faf3e44dc27d4591cf39adaa0ded0d8948f2c3614dadf9/layer.tar!/,,lua,5.3.6,,"liblua5_3-5/5.3.6-3.6.1/x86_64, Unknown","opensuse, unknown",UNSPECIFIED,"FILE_DEPENDENCY_DIRECT, FILE_EXACT_FILE_MATCH, BINARY",http://www.lua.org,False,MIT License,Notice,CVE-2020-24369 (BDSA-2020-2093) ,Lua contains a NULL pointer dereference vulnerability. Successfully exploiting this issue may allow attackers to cause a denial-of-service (DoS).,"NVD, BDSA",2020-08-18T12:39:01.128Z,2020-10-26T14:02:50.050Z,5.0,LOW,7.5,MEDIUM,6.5,False,False,True,NEW,,2023-01-26T01:06:05.889Z,Not available,Not available
obs_misc,bookkeeper-operator-0.1.9-107-8c4f6b6,/usr/lib64/liblua5.3.so.5.3.0#/3de8dfd2808e7607d5faf3e44dc27d4591cf39adaa0ded0d8948f2c3614dadf9/layer.tar!/,,lua,5.3.6,,"liblua5_3-5/5.3.6-3.6.1/x86_64, Unknown","opensuse, unknown",UNSPECIFIED,"FILE_DEPENDENCY_DIRECT, FILE_EXACT_FILE_MATCH, BINARY",http://www.lua.org,False,MIT License,Notice,CVE-2020-24342 (BDSA-2020-2058) ,Lua is vulnerable to denial-of-service (DoS) due to improper validation of user-supplied input. An attacker could exploit this vulnerability by supplying a victim with a maliciously crafted file.,"NVD, BDSA",2020-08-14T14:47:12.508Z,2020-12-03T10:26:21.612Z,4.3,LOW,3.3,LOW,3.0,True,False,True,NEW,,2023-01-26T01:06:05.889Z,Not available,Not available
obs_misc,bookkeeper-operator-0.1.9-107-8c4f6b6,/usr/lib64/liblua5.3.so.5.3.0#/3de8dfd2808e7607d5faf3e44dc27d4591cf39adaa0ded0d8948f2c3614dadf9/layer.tar!/,,lua,5.3.6,,"liblua5_3-5/5.3.6-3.6.1/x86_64, Unknown","opensuse, unknown",UNSPECIFIED,"FILE_DEPENDENCY_DIRECT, FILE_EXACT_FILE_MATCH, BINARY",http://www.lua.org,False,MIT License,Notice,CVE-2020-15945 (BDSA-2020-1850) ,"Lua through 5.4.0 has a segmentation fault in changedline in ldebug.c (e.g., when called by luaG_traceexec) because it incorrectly expects that an oldpc value is always updated upon a return of the flow of control to a function.","NVD, BDSA",2020-07-24T21:15:00.000Z,2020-08-11T17:30:00.000Z,2.1,LOW,5.5,MEDIUM,5.5,False,False,False,NEW,,2023-01-26T01:06:05.889Z,Not available,Not available
obs_misc,bookkeeper-operator-0.1.9-107-8c4f6b6,/usr/lib64/liblua5.3.so.5.3.0#/3de8dfd2808e7607d5faf3e44dc27d4591cf39adaa0ded0d8948f2c3614dadf9/layer.tar!/,,lua,5.3.6,,"liblua5_3-5/5.3.6-3.6.1/x86_64, Unknown","opensuse, unknown",UNSPECIFIED,"FILE_DEPENDENCY_DIRECT, FILE_EXACT_FILE_MATCH, BINARY",http://www.lua.org,False,MIT License,Notice,CVE-2020-15888 (BDSA-2020-1807) ,"Lua through 5.4.0 mishandles the interaction between stack resizes and garbage collection, leading to a heap-based buffer overflow, heap-based buffer over-read, or use-after-free.","NVD, BDSA",2020-07-21T22:15:00.000Z,2021-07-21T11:39:00.000Z,6.8,MEDIUM,8.8,HIGH,8.8,False,False,False,NEW,,2023-01-26T01:06:05.889Z,Not available,Not available
obs_misc,bookkeeper-operator-0.1.9-107-8c4f6b6,/usr/lib64/liblz4.so.1.9.3#/3de8dfd2808e7607d5faf3e44dc27d4591cf39adaa0ded0d8948f2c3614dadf9/layer.tar!/,,lz4,v1.9.3,,"lz4/lz4:v1.9.3, liblz4-1/1.9.3-150400.1.7/x86_64","opensuse, github",UNSPECIFIED,"FILE_DEPENDENCY_DIRECT, FILE_EXACT_FILE_MATCH, BINARY",http://www.lz4.org,False,"BSD 2-clause ""Simplified"" License, GNU General Public License v2.0 only","Notice, Reciprocal - No Linking",CVE-2021-3520 (BDSA-2021-1549) ,"There's a flaw in lz4. An attacker who submits a crafted file to an application linked with lz4 may be able to trigger an integer overflow, leading to calling of memmove() on a negative size argument, causing an out-of-bounds write and/or a crash. The greatest impact of this flaw is to availability, with some potential impact to confidentiality and integrity as well.","NVD, BDSA",2021-06-02T13:15:00.000Z,2022-09-03T03:40:00.000Z,7.5,HIGH,9.8,CRITICAL,9.8,False,False,False,NEW,,2023-01-26T01:06:05.889Z,Not available,Not available
obs_misc,bookkeeper-operator-0.1.9-107-8c4f6b6,/image_devops-repo.isus.emc.com_8116_nautilus_bookkeeper-operator_v_0.1.9-107-8c4f6b6/usr/local/bin/bookkeeper-operator#,,matttproud-golang_protobuf_extensions,20190325-snapshot-c182affe,,matttproud/golang_protobuf_extensions:c182affec369e30f25d3eb8cd8a478dee585ae7d,github,UNSPECIFIED,BINARY,https://github.com/matttproud/golang_protobuf_extensions,False,Apache License 2.0,Notice,,,,,,,,,,,,,,,,,,
obs_misc,bookkeeper-operator-0.1.9-107-8c4f6b6,/image_devops-repo.isus.emc.com_8116_nautilus_bookkeeper-operator_v_0.1.9-107-8c4f6b6/usr/local/bin/bookkeeper-operator#,,mergo,0.3.12,,imdario/mergo:v0.3.12,github,UNSPECIFIED,BINARY,https://github.com/imdario/mergo,False,"BSD 3-clause ""New"" or ""Revised"" License",Notice,,,,,,,,,,,,,,,,,,
obs_misc,bookkeeper-operator-0.1.9-107-8c4f6b6,/image_devops-repo.isus.emc.com_8116_nautilus_bookkeeper-operator_v_0.1.9-107-8c4f6b6/usr/local/bin/bookkeeper-operator#,,modern-go/concurrent,20180305-snapshot-bacd9c7e,,modern-go/concurrent:bacd9c7ef1dd9b15be4a9909b8ac7a4e313eec94,github,UNSPECIFIED,BINARY,https://github.com/modern-go/concurrent,False,Apache License 2.0,Notice,,,,,,,,,,,,,,,,,,
obs_misc,bookkeeper-operator-0.1.9-107-8c4f6b6,/image_devops-repo.isus.emc.com_8116_nautilus_bookkeeper-operator_v_0.1.9-107-8c4f6b6/usr/local/bin/bookkeeper-operator#,,modern-go/reflect2,v1.0.2,,modern-go/reflect2:v1.0.2,github,UNSPECIFIED,BINARY,https://github.com/modern-go/reflect2,False,Apache License 2.0,Notice,,,,,,,,,,,,,,,,,,
obs_misc,bookkeeper-operator-0.1.9-107-8c4f6b6,,,Mozilla,2.56,,ca-certificates-mozilla/2.56-150200.24.1/noarch,opensuse,UNSPECIFIED,FILE_DEPENDENCY_DIRECT,https://addons.mozilla.org/firefox/addon/dom-inspector-6622/,False,Mozilla Public License 2.0,Reciprocal - Linking Allowed,,,,,,,,,,,,,,,,,,
obs_misc,bookkeeper-operator-0.1.9-107-8c4f6b6,/var/lib/ca-certificates/openssl/ACCVRAIZ1.pem#/3de8dfd2808e7607d5faf3e44dc27d4591cf39adaa0ded0d8948f2c3614dadf9/layer.tar!/,,Mozilla,2.52,,"ca-certificates-mozilla-prebuilt/2.52-1.2/noarch, ca-certificates-mozilla/2.52-1.2/noarch",opensuse,UNSPECIFIED,FILE_EXACT_FILE_MATCH,https://addons.mozilla.org/firefox/addon/dom-inspector-6622/,False,Mozilla Public License 2.0,Reciprocal - Linking Allowed,,,,,,,,,,,,,,,,,,
obs_misc,bookkeeper-operator-0.1.9-107-8c4f6b6,/image_devops-repo.isus.emc.com_8116_nautilus_bookkeeper-operator_v_0.1.9-107-8c4f6b6/lib64/libtinfo.so.6.1#,,ncurses,6.1,,ncurses:6.1,gnu,UNSPECIFIED,BINARY,http://www.gnu.org/software/ncurses/,False,MIT v2 with Ad Clause License,Notice,CVE-2022-29458 (BDSA-2022-1056) ,ncurses 6.3 before patch 20220416 has an out-of-bounds read and segmentation violation in convert_strings in tinfo/read_entry.c in the terminfo library.,"NVD, BDSA",2022-04-18T21:15:00.000Z,2022-11-08T19:46:00.000Z,5.8,MEDIUM,7.1,HIGH,7.1,False,False,False,NEW,,2023-01-26T01:22:42.599Z,6.3,6.3
obs_misc,bookkeeper-operator-0.1.9-107-8c4f6b6,/image_devops-repo.isus.emc.com_8116_nautilus_bookkeeper-operator_v_0.1.9-107-8c4f6b6/lib64/libtinfo.so.6.1#,,ncurses,6.1,,ncurses:6.1,gnu,UNSPECIFIED,BINARY,http://www.gnu.org/software/ncurses/,False,MIT v2 with Ad Clause License,Notice,CVE-2021-39537 (BDSA-2020-4612) ,An issue was discovered in ncurses through v6.2-1. _nc_captoinfo in captoinfo.c has a heap-based buffer overflow.,"NVD, BDSA",2021-09-20T16:15:00.000Z,2022-12-07T01:38:00.000Z,6.8,MEDIUM,8.8,HIGH,8.8,False,False,False,NEW,,2023-01-26T01:22:42.599Z,6.3,6.3
obs_misc,bookkeeper-operator-0.1.9-107-8c4f6b6,/image_devops-repo.isus.emc.com_8116_nautilus_bookkeeper-operator_v_0.1.9-107-8c4f6b6/lib64/libtinfo.so.6.1#,,ncurses,6.1,,ncurses:6.1,gnu,UNSPECIFIED,BINARY,http://www.gnu.org/software/ncurses/,False,MIT v2 with Ad Clause License,Notice,CVE-2019-17594 (BDSA-2019-3332) ,There is a heap-based buffer over-read in the _nc_find_entry function in tinfo/comp_hash.c in the terminfo library in ncurses before 6.1-20191012.,"NVD, BDSA",2019-10-14T21:15:00.000Z,2021-02-10T15:13:00.000Z,4.6,MEDIUM,5.3,MEDIUM,5.3,False,False,False,NEW,,2023-01-26T01:22:42.599Z,6.3,6.3
obs_misc,bookkeeper-operator-0.1.9-107-8c4f6b6,/image_devops-repo.isus.emc.com_8116_nautilus_bookkeeper-operator_v_0.1.9-107-8c4f6b6/lib64/libtinfo.so.6.1#,,ncurses,6.1,,ncurses:6.1,gnu,UNSPECIFIED,BINARY,http://www.gnu.org/software/ncurses/,False,MIT v2 with Ad Clause License,Notice,CVE-2019-17595 (BDSA-2019-3234) ,There is a heap-based buffer over-read in the fmt_entry function in tinfo/comp_hash.c in the terminfo library in ncurses before 6.1-20191012.,"NVD, BDSA",2019-10-14T21:15:00.000Z,2021-02-08T20:52:00.000Z,5.8,MEDIUM,5.4,MEDIUM,5.4,False,False,False,NEW,,2023-01-26T01:22:42.599Z,6.3,6.3
obs_misc,bookkeeper-operator-0.1.9-107-8c4f6b6,/image_devops-repo.isus.emc.com_8116_nautilus_bookkeeper-operator_v_0.1.9-107-8c4f6b6/lib64/libtinfo.so.6.1#,,ncurses,6.1,,ncurses:6.1,gnu,UNSPECIFIED,BINARY,http://www.gnu.org/software/ncurses/,False,MIT v2 with Ad Clause License,Notice,CVE-2018-19211 (BDSA-2018-3985) ,"In ncurses 6.1, there is a NULL pointer dereference at function _nc_parse_entry in parse_entry.c that will lead to a denial of service attack. The product proceeds to the dereference code path even after a ""dubious character `*' in name or alias field"" detection.","NVD, BDSA",2018-11-12T19:29:00.000Z,2019-04-23T13:15:00.000Z,4.3,MEDIUM,5.5,MEDIUM,5.5,False,False,False,NEW,,2023-01-26T01:22:42.599Z,6.3,6.3
obs_misc,bookkeeper-operator-0.1.9-107-8c4f6b6,/image_devops-repo.isus.emc.com_8116_nautilus_bookkeeper-operator_v_0.1.9-107-8c4f6b6/lib64/libtinfo.so.6.1#,,ncurses,6.1,,ncurses:6.1,gnu,UNSPECIFIED,BINARY,http://www.gnu.org/software/ncurses/,False,MIT v2 with Ad Clause License,Notice,CVE-2018-19217 (BDSA-2018-3987) ,"** DISPUTED ** In ncurses, possibly a 6.x version, there is a NULL pointer dereference at the function _nc_name_match that will lead to a denial of service attack. NOTE: the original report stated version 6.1, but the issue did not reproduce for that version according to the maintainer or a reliable third-party.","NVD, BDSA",2018-11-12T19:29:00.000Z,2019-04-18T16:29:00.000Z,4.3,MEDIUM,6.5,MEDIUM,6.5,False,False,False,NEW,,2023-01-26T01:22:42.599Z,6.3,6.3
obs_misc,bookkeeper-operator-0.1.9-107-8c4f6b6,/image_devops-repo.isus.emc.com_8116_nautilus_bookkeeper-operator_v_0.1.9-107-8c4f6b6/lib64/libncurses.so.6.1#,,ncurses,,,,,UNSPECIFIED,BINARY,http://www.gnu.org/software/ncurses/,False,"X11 License, MIT v2 with Ad Clause License","Notice, Notice",,,,,,,,,,,,,,,,,,
obs_misc,bookkeeper-operator-0.1.9-107-8c4f6b6,/usr/share/terminfo/l/linux#/3de8dfd2808e7607d5faf3e44dc27d4591cf39adaa0ded0d8948f2c3614dadf9/layer.tar!/,,ncurses,6.1+20180210,,ncurses-base/6.1+20180210-4/all,debian,UNSPECIFIED,FILE_EXACT_FILE_MATCH,http://www.gnu.org/software/ncurses/,False,MIT v2 with Ad Clause License,Notice,CVE-2018-19211 (BDSA-2018-3985) ,"In ncurses 6.1, there is a NULL pointer dereference at function _nc_parse_entry in parse_entry.c that will lead to a denial of service attack. The product proceeds to the dereference code path even after a ""dubious character `*' in name or alias field"" detection.","NVD, BDSA",2018-11-12T19:29:00.000Z,2019-04-23T13:15:00.000Z,4.3,MEDIUM,5.5,MEDIUM,5.5,False,False,False,PATCHED,,2023-01-26T01:07:46.050Z,6.4,6.4
obs_misc,bookkeeper-operator-0.1.9-107-8c4f6b6,,,ncurses-utils,6.1,,ncurses-utils/6.1-150000.5.12.1/x86_64,opensuse,UNSPECIFIED,FILE_DEPENDENCY_DIRECT,http://invisible-island.net/ncurses/ncurses.html,False,MIT License,Notice,,,,,,,,,,,,,,,,,,
obs_misc,bookkeeper-operator-0.1.9-107-8c4f6b6,/usr/lib64/libnghttp2.so.14.19.0#/3de8dfd2808e7607d5faf3e44dc27d4591cf39adaa0ded0d8948f2c3614dadf9/layer.tar!/,,nghttp2,v1.40.0,,"Unknown, libnghttp2-14/1.40.0-6.1/x86_64","opensuse, unknown",UNSPECIFIED,"FILE_DEPENDENCY_DIRECT, FILE_EXACT_FILE_MATCH, BINARY",https://nghttp2.org,False,MIT License,Notice,CVE-2020-11080 (BDSA-2020-1307) ,"In nghttp2 before version 1.41.0, the overly large HTTP/2 SETTINGS frame payload causes denial of service. The proof of concept attack involves a malicious client constructing a SETTINGS frame with a length of 14,400 bytes (2400 individual settings entries) over and over again. The attack causes the CPU to spike at 100%. nghttp2 v1.41.0 fixes this vulnerability. There is a workaround to this vulnerability. Implement nghttp2_on_frame_recv_callback callback, and if received frame is SETTINGS frame and the number of settings entries are large (e.g., > 32), then drop the connection.","NVD, BDSA",2020-06-03T23:15:00.000Z,2022-08-29T20:41:00.000Z,5.0,MEDIUM,7.5,HIGH,7.5,False,False,False,NEW,,2023-01-26T01:06:05.889Z,v1.48.0,v1.48.0
obs_misc,bookkeeper-operator-0.1.9-107-8c4f6b6,/image_devops-repo.isus.emc.com_8116_nautilus_bookkeeper-operator_v_0.1.9-107-8c4f6b6/usr/lib64/libgssapi_krb5.so.2.2#,,node-kerberos,,,,,UNSPECIFIED,BINARY,https://github.com/christkv/kerberos,False,Apache License 2.0,Notice,,,,,,,,,,,,,,,,,,
obs_misc,bookkeeper-operator-0.1.9-107-8c4f6b6,/image_devops-repo.isus.emc.com_8116_nautilus_bookkeeper-operator_v_0.1.9-107-8c4f6b6/usr/lib64/libnpth.so.0.1.1#,,npth,,,,,UNSPECIFIED,BINARY,ftp://ftp.gnupg.org/gcrypt/npth/,False,"GNU Lesser General Public License v3.0 or later, GNU General Public License v2.0 or later","Reciprocal - Limited Linking, Reciprocal - No Linking",,,,,,,,,,,,,,,,,,
obs_misc,bookkeeper-operator-0.1.9-107-8c4f6b6,/etc/os-release#/3de8dfd2808e7607d5faf3e44dc27d4591cf39adaa0ded0d8948f2c3614dadf9/layer.tar!/,,obs-service-kiwi_metainfo_helper,0.6,,obs-service-kiwi_metainfo_helper/0.6-1.3/noarch,opensuse,UNSPECIFIED,"FILE_SOME_FILES_MODIFIED, FILE_EXACT_FILE_MATCH",https://build.opensuse.org,False,GNU General Public License v2.0 or later,Reciprocal - No Linking,,,,,,,,,,,,,,,,,,
obs_misc,bookkeeper-operator-0.1.9-107-8c4f6b6,/image_devops-repo.isus.emc.com_8116_nautilus_bookkeeper-operator_v_0.1.9-107-8c4f6b6/usr/lib64/libldap_r-2.4.so.2.10.9#,,OpenLDAP,,,,,UNSPECIFIED,BINARY,http://www.openldap.org/,False,Open LDAP Public License v2.8,Notice,,,,,,,,,,,,,,,,,,
obs_misc,bookkeeper-operator-0.1.9-107-8c4f6b6,,,OpenLDAP,2.4.46,,"libldap-data/2.4.46-150200.14.11.2/noarch, libldap-2_4-2/2.4.46-150200.14.11.2/x86_64",opensuse,UNSPECIFIED,FILE_DEPENDENCY_DIRECT,http://www.openldap.org/,False,Open LDAP Public License v2.8,Notice,CVE-2022-29155 (BDSA-2022-1258) ,"In OpenLDAP 2.x before 2.5.12 and 2.6.x before 2.6.2, a SQL injection vulnerability exists in the experimental back-sql backend to slapd, via a SQL statement within an LDAP query. This can occur during an LDAP search operation when the search filter is processed, due to a lack of proper escaping.","NVD, BDSA",2022-05-04T20:15:00.000Z,2022-10-06T15:56:00.000Z,7.5,HIGH,9.8,CRITICAL,9.8,False,False,False,NEW,,2023-01-26T01:06:05.889Z,2.6.2,2.6.2
